286  1759.9358870256181  0.00067598293547636835  7.3760154255668956e-07	286  2.96556e-05  0.0239695  0.00122118
287  1849.2163143034022  0.00063556621127383096  6.1266302861985671e-07	287  2.96556e-05  0.0239695  0.00122118
288  1938.2197911213887  0.00059976160366650012  5.1446258495977051e-07	288  2.96556e-05  0.0239695  0.00122118
289  2060.5877840229859  0.00055657118939430412  4.1096178810936476e-07	289  2.96556e-05  0.0239695  0.00122118
290  2192.5937823755512  0.00051629058277604181  3.280194546776428e-07	290  2.96556e-05  0.0239695  0.00122118
291  2324.5997807281165  0.00048144494152734777  2.659996362720154e-07	291  2.96556e-05  0.0239695  0.00122118
292  2456.6057790806817  0.00045095763206002702  2.1852456564925826e-07	292  2.96556e-05  0.0239695  0.00122118
293  2588.611777433247  0.00042408926509619624  1.8180625183393066e-07	293  2.96556e-05  0.0239695  0.00122118
294  2720.6177757858122  0.0004001198513204307  1.5276415557674572e-07	294  2.96556e-05  0.0239695  0.00122118
295  2852.6237741383775  0.00037870585410561286  1.2963338129086364e-07	295  2.96556e-05  0.0239695  0.00122118
296  2984.6297724909427  0.00035951629679758146  1.1092062965793589e-07	296  2.96556e-05  0.0239695  0.00122118
297  3116.635770843508  0.00034206892871612544  9.5617815639642112e-08	297  2.96556e-05  0.0239695  0.00122118
298  3248.6417691960733  0.00032619444821954403  8.3012030201740132e-08	298  2.96556e-05  0.0239695  0.00122118
299  3380.6477675486385  0.00031176784824713709  7.2525774256215857e-08	299  2.96556e-05  0.0239695  0.00122118
300  3512.6537659012038  0.00029847971509295066  6.3728497313246008e-08	300  2.96556e-05  0.0239695  0.00122118
301  3672.8580140109448  0.00028384891859445778  5.4867469909990913e-08	301  2.96556e-05  0.0239695  0.00122118
302  3835.1615996217588  0.00027036437258106744  4.7477117581321746e-08	302  2.96556e-05  0.0239695  0.00122118
303  4012.8028740727941  0.00025697994534727725  4.0840795472612428e-08	303  2.96556e-05  0.0239695  0.00122118
304  4232.3054947389164  0.00024214685394945154  3.4234853111794106e-08	304  2.96556e-05  0.0239695  0.00122118
305  4485.88500792991  0.00022694191987389879  2.8270163140815813e-08	305  2.96556e-05  0.0239695  0.00122118
306  4740.9044961596373  0.00021345577823250633  2.3581719723486401e-08	306  2.96556e-05  0.0239695  0.00122118
307  5035.5571346906663  0.00019975042021150703  1.9373284679834436e-08	307  2.96556e-05  0.0239695  0.00122118
308  5331.8829858532781  0.00018752056068570988  1.609454566047405e-08	308  2.96556e-05  0.0239695  0.00122118
309  5674.3044404474576  0.00017515877119238016  1.3157303294953244e-08	309  2.96556e-05  0.0239695  0.00122118
310  6008.4341557611187  0.00016445314241132821  1.0949219977664471e-08	310  2.96556e-05  0.0239695  0.00122118
311  6342.5638710747799  0.00015500322627044294  9.2041626809614967e-09	311  2.96556e-05  0.0239695  0.00122118
312  6838.1302042803682  0.00014268403952887845  7.2393377269932208e-09	312  2.96556e-05  0.0239695  0.00122118
313  7333.6965374859565  0.00013204421551284991  5.796263941028414e-09	313  2.96556e-05  0.0239695  0.00122118
314  7829.2628706915448  0.0001228194110446827  4.7120536656357733e-09	314  2.96556e-05  0.0239695  0.00122118
315  8324.8292038971322  0.00011466446517003082  3.8827993351156083e-09	315  2.96556e-05  0.0239695  0.00122118
316  8820.3955371027205  0.0001073950859038968  3.2370405520004949e-09	316  2.96556e-05  0.0239695  0.00122118
317  9421.7179601404205  9.9656411237201541e-05  2.6316966530323317e-09	317  2.96556e-05  0.0239695  0.00122118
318  10068.766126405915  9.2304150486261218e-05  2.1375635859108697e-09	318  2.96556e-05  0.0239695  0.00122118
319  10715.81429267141  8.5854600844666361e-05  1.7608318352368543e-09	319  2.96556e-05  0.0239695  0.00122118
320  11362.862458936905  8.0125289228744371e-05  1.4664918683437499e-09	320  2.96556e-05  0.0239695  0.00122118
321  12009.910625202399  7.5018221332203086e-05  1.2348376791906655e-09	321  2.96556e-05  0.0239695  0.00122118
322  12656.958791467894  7.0430498362406086e-05  1.049612511322549e-09	322  2.96556e-05  0.0239695  0.00122118
323  13304.006957733389  6.6287809333505335e-05  8.9947642476600909e-10	323  2.96556e-05  0.0239695  0.00122118
324  14176.536042548461  6.131171308651213e-05  7.3914703153182164e-10	324  2.96556e-05  0.0239695  0.00122118
325  15054.019865571259  5.696625985362379e-05  6.141980149185817e-10	325  2.96556e-05  0.0239695  0.00122118
326  15936.486562747197  5.3076359333879022e-05  5.1542876129212747e-10	326  2.96556e-05  0.0239695  0.00122118
327  16955.591199942774  4.9040289111378329e-05  4.2596149800591415e-10	327  2.96556e-05  0.0239695  0.00122118
328  17980.482918361722  4.5413479262835432e-05  3.5583689964232072e-10	328  2.96556e-05  0.0239695  0.00122118
329  19164.289393719926  4.1643122743426535e-05  2.9271329512359941e-10	329  2.96556e-05  0.0239695  0.00122118
330  20354.818225130304  3.8211735060403201e-05  2.4335469362567965e-10	330  2.96556e-05  0.0239695  0.00122118
331  21552.107586121925  3.5033504783099273e-05  2.0436574210783995e-10	331  2.96556e-05  0.0239695  0.00122118
332  22935.271269487774  3.1674915940320607e-05  1.690815287003061e-10	332  2.96556e-05  0.0239695  0.00122118
333  24326.289377501209  2.8488699558058822e-05  1.4126082121952705e-10	333  2.96556e-05  0.0239695  0.00122118
334  25933.488727699027  2.5026620664600096e-05  1.1625044239123009e-10	334  2.96556e-05  0.0239695  0.00122118
335  27549.814710081882  2.1524297015680293e-05  9.6707018376850671e-11	335  2.96556e-05  0.0239695  0.00122118
336  29417.571747864538  1.839227187177638e-05  7.9218584063213901e-11	336  2.96556e-05  0.0239695  0.00122118
337  31052.306768228198  1.5580367340874292e-05  6.7204787552748531e-11	337  2.96556e-05  0.0239695  0.00122118
338  31675.156914080231  1.3106408291264153e-05  6.3277999383556375e-11	338  2.96556e-05  0.0239695  0.00122118
339  32158.936214354624  1.0728748403793292e-05  6.0433491390752222e-11	339  2.96556e-05  0.0239695  0.00122118
340  32473.908242571939  9.022645718579976e-06  5.8671502908752115e-11	340  2.96556e-05  0.0239695  0.00122118
341  32718.552878896997  7.4552717034867508e-06  5.73468668415241e-11	341  2.96556e-05  0.0239695  0.00122118
342  32816.104651998219  6.2088255196697656e-06  5.6828397713750218e-11	342  2.96556e-05  0.0239695  0.00122118
343  32868.955580893773  5.179382523617643e-06  5.655228203571121e-11	343  2.96556e-05  0.0239695  0.00122118
344  32930.027849405153  4.2358956695132569e-06  5.6233110886359525e-11	344  2.96556e-05  0.0239695  0.00122118
345  33052.865995632463  3.8581769093150901e-06  5.560749374836041e-11	345  2.96556e-05  0.0239695  0.00122118
346  33299.937383945937  3.5427709878895448e-06  5.4356643819241076e-11	346  2.96556e-05  0.0239695  0.00122118
347  33796.886196655847  3.01643080457872e-06  5.1971313972036725e-11	347  2.96556e-05  0.0239695  0.00122118
348  34456.023106366985  2.5177885399297104e-06  4.9017698978081574e-11	348  2.96556e-05  0.0239695  0.00122118
349  35217.488350761501  2.0951872098273559e-06  4.5867737374673906e-11	349  2.96556e-05  0.0239695  0.00122118
350  36228.414129651399  1.746948088289344e-06  4.2099755829457617e-11	350  2.96556e-05  0.0239695  0.00122118
351  37395.867986464582  1.4554397193511628e-06  3.824671097116836e-11	351  2.96556e-05  0.0239695  0.00122118
352  38744.341596446859  1.2145215450697763e-06  3.4360076894977282e-11	352  2.96556e-05  0.0239695  0.00122118
353  40800.832937780855  9.7527059042372574e-07  2.9377354863758007e-11	353  2.96556e-05  0.0239695  0.00122118
354  42869.002257992674  8.2333224942113102e-07  2.5304764875715706e-11	354  2.96556e-05  0.0239695  0.00122118
355  45257.39940825168  6.8956742713770102e-07  2.1475451622426221e-11	355  2.96556e-05  0.0239695  0.00122118
356  48016.129878398693  5.8517063728485932e-07  1.7964236137308199e-11	356  2.96556e-05  0.0239695  0.00122118
357  51203.14207680479  4.9055827277712758e-07  1.4798666244270835e-11	357  2.96556e-05  0.0239695  0.00122118
358  54408.252022761932  4.2015975758070238e-07  1.2319792643681982e-11	358  2.96556e-05  0.0239695  0.00122118
359  58111.475289791553  3.5634212387746774e-07  1.0105159457567553e-11	359  2.96556e-05  0.0239695  0.00122118
360  61835.727657320182  3.0646311990415922e-07  8.3787073730437732e-12	360  2.96556e-05  0.0239695  0.00122118
361  66139.314090841144  2.6192246545096421e-07  6.8419820652575236e-12	361  2.96556e-05  0.0239695  0.00122118
362  70467.338843386082  2.2542789459666092e-07  5.6533703178896725e-12	362  2.96556e-05  0.0239695  0.00122118
363  74819.940690240663  1.9770688242244572e-07  4.7198435331515251e-12	363  2.96556e-05  0.0239695  0.00122118
364  79197.259194739032  1.7517421074579062e-07  3.9777136979016873e-12	364  2.96556e-05  0.0239695  0.00122118
365  84063.606234869541  1.5643409787166913e-07  3.323476168186116e-12	365  2.96556e-05  0.0239695  0.00122118
366  91015.132814987795  1.3989945204823598e-07  2.6170710206073515e-12	366  2.96556e-05  0.0239695  0.00122118
367  98145.630428647914  1.293140543167498e-07  2.0849355790168796e-12	367  2.96556e-05  0.0239695  0.00122118
368  105490.04297071784  1.2801370544101148e-07  1.6783825276070055e-12	368  2.96556e-05  0.0239695  0.00122118
369  111848.16451465477  1.2570255189637668e-07  1.4070947422911667e-12	369  2.96556e-05  0.0239695  0.00122118
370  124636.61798105092  1.2529999999999999e-07  1.3659999999999994e-12	370  2.96556e-05  0.0239695  0.00122118
371  150358.76577769607  1.2529999999999999e-07  1.3659999999999994e-12	371  2.96556e-05  0.0239695  0.00122118
372  202095.19262641558  1.2529999999999999e-07  1.3659999999999994e-12	372  2.96556e-05  0.0239695  0.00122118
373  306155.62662415544  1.2529999999999999e-07  1.3659999999999994e-12	373  2.96556e-05  0.0239695  0.00122118
374  515458.3284798789  1.2529999999999999e-07  1.3659999999999994e-12	374  2.96556e-05  0.0239695  0.00122118
375  936440.82222055772  1.2529999999999999e-07  1.3659999999999994e-12	375  2.96556e-05  0.0239695  0.00122118
376  1783186.9868175455  1.2529999999999999e-07  1.3659999999999994e-12	376  2.96556e-05  0.0239695  0.00122118
377  3486295.9709677543  1.2529999999999999e-07  1.3659999999999994e-12	377  2.96556e-05  0.0239695  0.00122118
378  6545777.6690620864  1.2529999999999999e-07  1.3659999999999994e-12	378  2.96556e-05  0.0239695  0.00122118
379  9824351.5331455283  1.2529999999999999e-07  1.3659999999999994e-12	379  2.96556e-05  0.0239695  0.00122118
380  13102925.397228967  1.2529999999999999e-07  1.3659999999999994e-12	380  2.96556e-05  0.0239695  0.00122118
381  16381499.261312407  1.2529999999999999e-07  1.3659999999999994e-12	381  2.96556e-05  0.0239695  0.00122118
382  19660073.125395846  1.2529999999999999e-07  1.3659999999999994e-12	382  2.96556e-05  0.0239695  0.00122118
383  22938646.989479285  1.2529999999999999e-07  1.3659999999999994e-12	383  2.96556e-05  0.0239695  0.00122118
384  26217220.853562724  1.2529999999999999e-07  1.3659999999999994e-12	384  2.96556e-05  0.0239695  0.00122118
385  29495794.717646163  1.2529999999999999e-07  1.3659999999999994e-12	385  2.96556e-05  0.0239695  0.00122118
386  32774368.581729602  1.2529999999999999e-07  1.3659999999999994e-12	386  2.96556e-05  0.0239695  0.00122118
387  36052942.445813045  1.2529999999999999e-07  1.3659999999999994e-12	387  2.96556e-05  0.0239695  0.00122118
388  39331516.309896484  1.2529999999999999e-07  1.3659999999999994e-12	388  2.96556e-05  0.0239695  0.00122118
389  42610090.173979923  1.2529999999999999e-07  1.3659999999999994e-12	389  2.96556e-05  0.0239695  0.00122118
390  45888664.038063362  1.2529999999999999e-07  1.3659999999999994e-12	390  2.96556e-05  0.0239695  0.00122118
391  49167237.902146801  1.2529999999999999e-07  1.3659999999999994e-12	391  2.96556e-05  0.0239695  0.00122118
392  52445811.76623024  1.2529999999999999e-07  1.3659999999999994e-12	392  2.96556e-05  0.0239695  0.00122118
393  55724385.63031368  1.2529999999999999e-07  1.3659999999999994e-12	393  2.96556e-05  0.0239695  0.00122118
394  59002959.494397119  1.2529999999999999e-07  1.3659999999999994e-12	394  2.96556e-05  0.0239695  0.00122118
395  62281533.358480558  1.2529999999999999e-07  1.3659999999999994e-12	395  2.96556e-05  0.0239695  0.00122118
396  65560107.222563997  1.2529999999999999e-07  1.3659999999999994e-12	396  2.96556e-05  0.0239695  0.00122118
397  68937038.302569941  1.2529999999999999e-07  1.3659999999999994e-12	397  2.96556e-05  0.0239695  0.00122118
398  74783915.266299069  1.2529999999999999e-07  1.3659999999999994e-12	398  2.96556e-05  0.0239695  0.00122118
399  86544073.271723837  1.2529999999999999e-07  1.3659999999999994e-12	399  2.96556e-05  0.0239695  0.00122118
400  110197951.6020706  1.2529999999999999e-07  1.3659999999999994e-12	400  2.96556e-05  0.0239695  0.00122118
401  157774349.79406404  1.2529999999999999e-07  1.3659999999999994e-12	401  2.96556e-05  0.0239695  0.00122118
402  241591267.34940374  1.2529999999999999e-07  1.3659999999999994e-12	402  2.96556e-05  0.0239695  0.00122118
403  330428670.02802902  1.2529999999999999e-07  1.3659999999999994e-12	403  2.96556e-05  0.0239695  0.00122118
404  419266072.70665431  1.2529999999999999e-07  1.3659999999999994e-12	404  2.96556e-05  0.0239695  0.00122118
405  508103475.3852796  1.2529999999999999e-07  1.3659999999999994e-12	405  2.96556e-05  0.0239695  0.00122118
406  596940878.06390512  1.2529999999999999e-07  1.3659999999999994e-12	406  2.96556e-05  0.0239695  0.00122118
407  685778280.7425307  1.2529999999999999e-07  1.3659999999999994e-12	407  2.96556e-05  0.0239695  0.00122118
408  774615683.42115617  1.2529999999999999e-07  1.3659999999999994e-12	408  2.96556e-05  0.0239695  0.00122118
409  863453086.09978175  1.2529999999999999e-07  1.3659999999999994e-12	409  2.96556e-05  0.0239695  0.00122118
410  952290488.77840734  1.2529999999999999e-07  1.3659999999999994e-12	410  2.96556e-05  0.0239695  0.00122118
411  1041127891.4570329  1.2529999999999999e-07  1.3659999999999994e-12	411  2.96556e-05  0.0239695  0.00122118
412  1129965294.1356585  1.2529999999999999e-07  1.3659999999999994e-12	412  2.96556e-05  0.0239695  0.00122118
413  1218802696.8142841  1.2529999999999999e-07  1.3659999999999994e-12	413  2.96556e-05  0.0239695  0.00122118
414  1307640099.4929097  1.2529999999999999e-07  1.3659999999999994e-12	414  2.96556e-05  0.0239695  0.00122118
415  1396477502.1715353  1.2529999999999999e-07  1.3659999999999994e-12	415  2.96556e-05  0.0239695  0.00122118
416  1485314904.8501608  1.2529999999999999e-07  1.3659999999999994e-12	416  2.96556e-05  0.0239695  0.00122118
417  1574152307.5287864  1.2529999999999999e-07  1.3659999999999994e-12	417  2.96556e-05  0.0239695  0.00122118
418  1662989710.207412  1.2529999999999999e-07  1.3659999999999994e-12	418  2.96556e-05  0.0239695  0.00122118
419  1751827112.8860376  1.2529999999999999e-07  1.3659999999999994e-12	419  2.96556e-05  0.0239695  0.00122118
420  1840664515.5646632  1.2529999999999999e-07  1.3659999999999994e-12	420  2.96556e-05  0.0239695  0.00122118
421  1929501918.2432888  1.2529999999999999e-07  1.3659999999999994e-12	421  2.96556e-05  0.0239695  0.00122118
422  2021004443.0022731  1.2529999999999999e-07  1.3659999999999994e-12	422  2.96556e-05  0.0239695  0.00122118
423  2179433499.2847652  1.2529999999999999e-07  1.3659999999999994e-12	423  2.96556e-05  0.0239695  0.00122118
424  2498090920.3473978  1.2529999999999999e-07  1.3659999999999994e-12	424  2.96556e-05  0.0239695  0.00122118
425  2937645458.8824158  1.2529999999999999e-07  1.3659999999999994e-12	425  2.96556e-05  0.0239695  0.00122118
426  3377199997.4174337  1.2529999999999999e-07  1.3659999999999994e-12	426  2.96556e-05  0.0239695  0.00122118
427  4058838181.5807409  1.2529999999999999e-07  1.3659999999999994e-12	427  2.96556e-05  0.0239695  0.00122118
428  5429856042.5720577  1.2529999999999999e-07  1.3659999999999994e-12	428  2.96556e-05  0.0239695  0.00122118
429  8187462671.4678183  1.2529999999999999e-07  1.3659999999999994e-12	429  2.96556e-05  0.0239695  0.00122118
430  13733994584.794949  1.2529999999999999e-07  1.3659999999999994e-12	430  2.96556e-05  0.0239695  0.00122118
431  24890051414.363598  1.2529999999999999e-07  1.3659999999999994e-12	431  2.96556e-05  0.0239695  0.00122118
432  47328866502.674942  1.2529999999999999e-07  1.3659999999999994e-12	432  2.96556e-05  0.0239695  0.00122118
433  92461338509.533417  1.2529999999999999e-07  1.3659999999999994e-12	433  2.96556e-05  0.0239695  0.00122118
434  183238860470.17075  1.2529999999999999e-07  1.3659999999999994e-12	434  2.96556e-05  0.0239695  0.00122118
435  365824881729.13763  1.2529999999999999e-07  1.3659999999999994e-12	435  2.96556e-05  0.0239695  0.00122118
436  733070587925.38831  1.2529999999999999e-07  1.3659999999999994e-12	436  2.96556e-05  0.0239695  0.00122118
437  1471732878661.7302  1.2529999999999999e-07  1.3659999999999994e-12	437  2.96556e-05  0.0239695  0.00122118
438  2957446586269.4858  1.2529999999999999e-07  1.3659999999999994e-12	438  2.96556e-05  0.0239695  0.00122118
439  5945747530633.6182  1.2529999999999999e-07  1.3659999999999994e-12	439  2.96556e-05  0.0239695  0.00122118
440  11956288113493.449  1.2529999999999999e-07  1.3659999999999994e-12	440  2.96556e-05  0.0239695  0.00122118
441  24045632115589.004  1.2529999999999999e-07  1.3659999999999994e-12	441  2.96556e-05  0.0239695  0.00122118
442  46350622147628.219  1.2529999999999999e-07  1.3659999999999994e-12	442  2.96556e-05  0.0239695  0.00122118
443  70804695751776.688  1.2529999999999999e-07  1.3659999999999994e-12	443  2.96556e-05  0.0239695  0.00122118
444  95258769355925.141  1.2529999999999999e-07  1.3659999999999994e-12	444  2.96556e-05  0.0239695  0.00122118
445  119712842960073.59  1.2529999999999999e-07  1.3659999999999994e-12	445  2.96556e-05  0.0239695  0.00122118
446  144166916564222.06  1.2529999999999999e-07  1.3659999999999994e-12	446  2.96556e-05  0.0239695  0.00122118
447  168620990168370.5  1.2529999999999999e-07  1.3659999999999994e-12	447  2.96556e-05  0.0239695  0.00122118
448  193075063772518.94  1.2529999999999999e-07  1.3659999999999994e-12	448  2.96556e-05  0.0239695  0.00122118
449  217529137376667.38  1.2529999999999999e-07  1.3659999999999994e-12	449  2.96556e-05  0.0239695  0.00122118
450  241983210980815.81  1.2529999999999999e-07  1.3659999999999994e-12	450  2.96556e-05  0.0239695  0.00122118
451  266437284584964.25  1.2529999999999999e-07  1.3659999999999994e-12	451  2.96556e-05  0.0239695  0.00122118
452  290891358189112.69  1.2529999999999999e-07  1.3659999999999994e-12	452  2.96556e-05  0.0239695  0.00122118
453  315345431793261.12  1.2529999999999999e-07  1.3659999999999994e-12	453  2.96556e-05  0.0239695  0.00122118
454  339799505397409.56  1.2529999999999999e-07  1.3659999999999994e-12	454  2.96556e-05  0.0239695  0.00122118
455  364253579001558  1.2529999999999999e-07  1.3659999999999994e-12	455  2.96556e-05  0.0239695  0.00122118
456  388707652605706.44  1.2529999999999999e-07  1.3659999999999994e-12	456  2.96556e-05  0.0239695  0.00122118
457  413161726209854.88  1.2529999999999999e-07  1.3659999999999994e-12	457  2.96556e-05  0.0239695  0.00122118
458  437615799814003.31  1.2529999999999999e-07  1.3659999999999994e-12	458  2.96556e-05  0.0239695  0.00122118
459  462069873418151.75  1.2529999999999999e-07  1.3659999999999994e-12	459  2.96556e-05  0.0239695  0.00122118
460  486523947022300.19  1.2529999999999999e-07  1.3659999999999994e-12	460  2.96556e-05  0.0239695  0.00122118
461  524446045113888.19  1.2529999999999999e-07  1.3659999999999994e-12	461  2.96556e-05  0.0239695  0.00122118
462  600720929675483.88  1.2529999999999999e-07  1.3659999999999994e-12	462  2.96556e-05  0.0239695  0.00122118
463  754136966964182.12  1.2529999999999999e-07  1.3659999999999994e-12	463  2.96556e-05  0.0239695  0.00122118
464  1062711416242573  1.2529999999999999e-07  1.3659999999999994e-12	464  2.96556e-05  0.0239695  0.00122118
465  1683364852677518.8  1.2529999999999999e-07  1.3659999999999994e-12	465  2.96556e-05  0.0239695  0.00122118
466  2931720602997520.5  1.2529999999999999e-07  1.3659999999999994e-12	466  2.96556e-05  0.0239695  0.00122118
467  3150000000000000  1.2529999999999999e-07  1.3659999999999994e-12	467  2.96556e-05  0.0239695  0.00122118
