84  102.23717023999438  0.13901910515314134  16522.649624299567	84  2.59709e-21  0.710234  1.85012e-17  1.25329e-07  0.274281
85  102.39670440436286  0.14344186718299431  16132.427890348023	85  3.89159e-21  0.710225  2.5015e-17  1.16228e-07  0.274282
86  102.56589750697592  0.15033492402327961  15558.547751361903	86  7.04895e-21  0.71021  3.95103e-17  1.04758e-07  0.274284
87  102.68637655665214  0.1576026718652786  14987.313946574284	87  1.25093e-20  0.710193  6.19556e-17  9.47135e-08  0.274285
88  102.77960529658054  0.16449536427200703  14458.111035272443	88  2.02605e-20  0.710173  9.04149e-17  8.53704e-08  0.274286
89  102.85536436820317  0.17033583798066379  14005.223218823372	89  2.86995e-20  0.710154  1.18104e-16  7.67278e-08  0.274287
90  102.92119817729828  0.17521456389747839  13638.574387213404	90  3.62957e-20  0.710135  1.40156e-16  6.86251e-08  0.274288
91  102.97830723573622  0.17907228753412191  13378.378857136529	91  4.15378e-20  0.71012  1.52888e-16  6.13618e-08  0.274288
92  103.02323602223395  0.18189258115323434  13209.936046422274	92  4.42874e-20  0.710107  1.57587e-16  5.56312e-08  0.274289
93  103.06127414493727  0.18426077349539435  13076.751984257313	93  4.58121e-20  0.710097  1.5856e-16  5.08292e-08  0.274289
94  103.09532731818032  0.18645287967624924  12954.737661502313	94  4.67019e-20  0.710087  1.5763e-16  4.65968e-08  0.27429
95  103.12781480592143  0.18867626607283902  12828.331758592729	95  4.72518e-20  0.710078  1.55543e-16  4.2633e-08  0.27429
96  103.16224075529514  0.19124421238881939  12678.728857213866	96  4.76247e-20  0.710067  1.52378e-16  3.85226e-08  0.27429
97  103.19679154094338  0.19411525703308991  12510.126773288877	97  4.78699e-20  0.710055  1.48459e-16  3.4496e-08  0.274291
98  103.22439764318406  0.19667187305492703  12360.799038306239	98  4.80128e-20  0.710045  1.44892e-16  3.13512e-08  0.274291
99  103.24710338580188  0.19897942782894645  12227.559150547706	99  4.8115e-20  0.710036  1.4172e-16  2.88149e-08  0.274292
100  103.26620713753192  0.20108118608165784  12107.824586358538	100  4.82049e-20  0.710029  1.38921e-16  2.67177e-08  0.274292
101  103.28257861785235  0.20300930699766728  11999.480582958362	101  4.82986e-20  0.710022  1.36467e-16  2.49487e-08  0.274292
102  103.29682250372146  0.20479526552866739  11900.593429717203	102  4.84242e-20  0.710016  1.34364e-16  2.34317e-08  0.274293
103  103.30936083166289  0.20648056204257209  11809.092023976908	103  4.86491e-20  0.71001  1.32718e-16  2.21139e-08  0.274293
104  103.32049226164489  0.20809039249074349  11723.628046622047	104  4.90023e-20  0.710005  1.31549e-16  2.09572e-08  0.274293
105  103.33044179771936  0.20963728574288332  11643.374091061964	105  4.94834e-20  0.710001  1.30817e-16  1.99335e-08  0.274293
106  103.33938688644461  0.21112764439295889  11567.765512924745	106  5.00798e-20  0.709996  1.30462e-16  1.90208e-08  0.274294
107  103.35072506968514  0.21316956815889196  11466.778067048464	107  5.11071e-20  0.709991  1.30503e-16  1.7874e-08  0.274294
108  103.3719795146023  0.21752926504451275  11260.222945740692	108  5.40336e-20  0.70998  1.32288e-16  1.5752e-08  0.274294
109  103.39134950868957  0.22220827768509122  11050.171543907998	109  5.80085e-20  0.709968  1.35875e-16  1.38448e-08  0.274295
110  103.40643825849159  0.22642008700332664  10870.007471240793	110  6.21573e-20  0.709959  1.40032e-16  1.23765e-08  0.274295
111  103.41882160433639  0.23044299385720421  10706.643771628447	111  6.67161e-20  0.709951  1.44922e-16  1.11816e-08  0.274296
112  103.42950870084144  0.23448733977851588  10550.704060323025	112  7.18153e-20  0.709943  1.50495e-16  1.0155e-08  0.274296
113  103.43938107068044  0.23880995892214815  10391.940755931208	113  7.75838e-20  0.709934  1.56589e-16  9.20816e-09  0.274297
114  103.44891373906042  0.24361443622353313  10223.446081623266	114  8.39786e-20  0.709925  1.62729e-16  8.29353e-09  0.274297
115  103.45882856501886  0.24929807520466471  10031.503809107724	115  9.06704e-20  0.709915  1.67661e-16  7.34192e-09  0.274298
116  103.46912609757413  0.25554527296711788  9817.8712874304128	116  9.45445e-20  0.709902  1.66363e-16  6.36204e-09  0.274298
117  103.47774565790436  0.26063065914972544  9631.726547172897	117  9.28448e-20  0.709889  1.5715e-16  5.56422e-09  0.274299
118  103.48661056722256  0.26535461172407637  9436.7862601667039	118  8.56361e-20  0.709875  1.40025e-16  4.78576e-09  0.2743
119  103.50001227932756  0.27105085240646459  9146.7873280539297	119  6.85322e-20  0.709853  1.07791e-16  3.73673e-09  0.274301
120  103.51385914579348  0.27479038471071981  8869.9218110763068	120  5.05273e-20  0.709828  7.7777e-17  2.84486e-09  0.274303
121  103.53096145394426  0.27725301180138451  8560.6240890305253	121  3.54563e-20  0.7098  5.4096e-17  2.01685e-09  0.274304
122  103.5490670774026  0.27887096618155227  8263.0685275506439	122  2.67304e-20  0.709772  4.07027e-17  1.40044e-09  0.274306
123  103.5702098768537  0.28048924061238956  7955.6329027017218	123  2.13246e-20  0.709744  3.24212e-17  9.18661e-10  0.274307
124  103.59040219669303  0.28222710250930294  7700.0391641885981	124  1.84376e-20  0.70972  2.7911e-17  6.13788e-10  0.274308
125  103.60924900285529  0.28435343035364535  7490.3664501197445	125  1.69803e-20  0.709699  2.54642e-17  4.19383e-10  0.27431
126  103.62637801908757  0.2868022609646903  7324.29671453023	126  1.63981e-20  0.709681  2.42521e-17  2.94071e-10  0.274311
127  103.64168323384054  0.28949744371091224  7192.1639169193368	127  1.64267e-20  0.709665  2.38726e-17  2.11801e-10  0.274313
128  103.65516808789441  0.29236416919783748  7087.0614745508447	128  1.69201e-20  0.709651  2.40993e-17  1.56694e-10  0.274314
129  103.66697167769553  0.29523781695071499  7002.4923252115386	129  1.77126e-20  0.709639  2.47051e-17  1.18915e-10  0.274315
130  103.67732289569203  0.29802191175705789  6932.5379600433789	130  1.86951e-20  0.709628  2.55436e-17  9.23311e-11  0.274316
131  103.68644834935107  0.30070127434749438  6873.0408239039771	131  1.9823e-20  0.709618  2.65501e-17  7.31437e-11  0.274317
132  103.69454018700227  0.30328066711788437  6821.3507601034617	132  2.10739e-20  0.709609  2.76892e-17  5.89738e-11  0.274318
133  103.70175383259119  0.30577599697874269  6775.8401862341198	133  2.24413e-20  0.7096  2.89457e-17  4.82952e-11  0.274319
134  103.70969235178524  0.30877307676548554  6726.1080200751785	134  2.4291e-20  0.709591  3.06489e-17  3.84316e-11  0.27432
135  103.72525472201743  0.31548727173029412  6626.1487416158125	135  2.92437e-20  0.709572  3.51592e-17  2.39986e-11  0.274321
136  103.74188937378074  0.3239623560465793  6508.6705325901939	136  3.71443e-20  0.709549  4.21257e-17  1.37621e-11  0.274324
137  103.7538849779592  0.33113003280904679  6413.9892670586942	137  4.5541e-20  0.70953  4.92668e-17  8.81475e-12  0.274326
138  103.76291328093879  0.33731829559864179  6334.8517437484006	138  5.43969e-20  0.709515  5.65789e-17  6.14139e-12  0.274327
139  103.77002900349699  0.34279702375138771  6266.1320633930673	139  6.3804e-20  0.709502  6.41594e-17  4.55301e-12  0.274328
140  103.77583596819895  0.34768019497777708  6204.4565086648427	140  7.37087e-20  0.70949  7.19764e-17  3.54287e-12  0.274329
141  103.78071364836453  0.35208949307651438  6148.1993897250459	141  8.41773e-20  0.70948  8.00961e-17  2.86651e-12  0.27433
142  103.7849065789095  0.35614928606860169  6096.8253311173257	142  9.5411e-20  0.70947  8.86848e-17  2.39581e-12  0.274331
143  103.78858272335141  0.35993534918703401  6049.7178821642128	143  9.43417e-20  0.709462  8.59984e-17  2.04202e-12  0.274332
144  103.79197833685012  0.36362446862728026  6004.4834194824152	144  1.06453e-19  0.709453  9.50435e-17  1.77371e-12  0.274333
145  103.79771775646836  0.3702156297908919  5921.4431451367655	145  1.33357e-19  0.709437  1.14822e-16  1.44047e-12  0.274334
146  103.80535343768389  0.37989852532638108  5801.2683084528944	146  1.90494e-19  0.709414  1.55792e-16  1.19588e-12  0.274336
147  103.81193865054102  0.3886993269604902  5688.5335312581146	147  2.70742e-19  0.70939  2.1169e-16  1.14672e-12  0.274337
148  103.81796159897978  0.39720609165559856  5576.0961905301638	148  3.89328e-19  0.709367  2.91926e-16  1.23796e-12  0.274339
149  103.82316599773995  0.40445584624084041  5474.8134229786083	149  5.40133e-19  0.709344  3.91249e-16  1.43221e-12  0.274341
150  103.8277776175759  0.41070925190978802  5381.6942813535625	150  7.24668e-19  0.709324  5.09905e-16  1.70553e-12  0.274342
151  103.83215013066886  0.41631198430971017  5291.5034233728184	151  9.51482e-19  0.709303  6.52694e-16  2.06205e-12  0.274344
152  103.83620063571244  0.42112468638519418  5206.8850435605164	152  1.21038e-18  0.709283  8.1269e-16  2.48093e-12  0.274345
153  103.8415915462178  0.42692738745720799  5093.9734125055038	153  1.63149e-18  0.709257  1.068e-15  3.17553e-12  0.274347
154  103.84952076014223  0.43414026471889233  4928.969166214014	154  2.39715e-18  0.709221  1.52154e-15  4.45895e-12  0.274351
155  103.85749016893432  0.43963654779126676  4765.9230053199381	155  3.26839e-18  0.709188  2.02729e-15  5.96231e-12  0.274354
156  103.86483560213645  0.44325160057203111  4618.3647974236437	156  4.07314e-18  0.709161  2.48898e-15  7.41462e-12  0.274358
157  103.87189651942938  0.44565568153519636  4479.0906604553138	157  4.78472e-18  0.709139  2.89515e-15  8.76044e-12  0.274361
158  103.87886572265666  0.44721402775040442  4345.6853336339891	158  5.38998e-18  0.70912  3.24074e-15  9.97413e-12  0.274365
159  103.88589703797847  0.4480078220940425  4214.4859609382365	159  5.85931e-18  0.709105  3.5116e-15  1.10248e-11  0.274369
160  103.89314245978498  0.4481278540991086  4082.2551012354425	160  6.1802e-18  0.709092  3.7021e-15  1.18874e-11  0.274373
161  103.90076872199042  0.44763565413157907  3947.6680736877488	161  6.34916e-18  0.70908  3.81088e-15  1.25451e-11  0.274377
162  103.90967523754847  0.44639275584797405  3796.2578031445623	162  6.35168e-18  0.709069  3.83165e-15  1.30057e-11  0.274382
163  103.92651823437322  0.4425243006605159  3529.6560553114991	163  5.92655e-18  0.709054  3.6321e-15  1.31073e-11  0.274392
164  103.9567264796778  0.43318506674337243  3112.55365362047	164  4.64746e-18  0.709036  2.96098e-15  1.19607e-11  0.27441
165  103.99247216984462  0.42105557082638667  2719.6793124889223	165  3.2463e-18  0.709021  2.17859e-15  1.00193e-11  0.274431
166  104.03288179922035  0.40915896476590868  2390.2568512500825	166  2.23484e-18  0.709007  1.58108e-15  8.16559e-12  0.274454
167  104.08447106471176  0.39903510997267683  2115.1357839821367	167  1.60767e-18  0.708992  1.19141e-15  6.6268e-12  0.274484
168  104.17279527689051  0.39473454660452773  1892.5673932607551	168  1.40193e-18  0.708967  1.06007e-15  5.66553e-12  0.274534
169  104.32453660660363  0.4054536238676093  1795.7923821548868	169  2.03217e-18  0.708924  1.46195e-15  6.63477e-12  0.274615
170  104.46053623031317  0.41811448627858983  1760.0283465338287	170  3.06016e-18  0.708884  2.08009e-15  8.56174e-12  0.274685
171  104.58025110047851  0.42701339529321369  1709.6286884299134	171  3.97727e-18  0.70885  2.60111e-15  1.0156e-11  0.274743
172  104.68795675957  0.43174594833003865  1640.6218507654246	172  4.46086e-18  0.70882  2.85927e-15  1.096e-11  0.274793
173  104.79395053655263  0.43484019633810672  1564.0834822920344	173  4.70218e-18  0.70879  2.97501e-15  1.12101e-11  0.274841
174  104.90216921548829  0.43610258739720309  1479.8766804708275	174  4.64568e-18  0.708761  2.92386e-15  1.1032e-11  0.274887
175  105.0222692263492  0.43380367193757918  1366.5210337442077	175  4.09436e-18  0.708729  2.60192e-15  1.01714e-11  0.274936
176  105.15416316097503  0.42863748539551416  1238.972208645037	176  3.32242e-18  0.708695  2.15813e-15  8.78346e-12  0.274988
177  105.3369751543044  0.42237914933430087  1097.7110720052608	177  2.58727e-18  0.708651  1.7266e-15  7.47453e-12  0.275055
178  105.59211215521742  0.41433530378485695  943.80658361736448	178  1.90691e-18  0.708593  1.31847e-15  6.04494e-12  0.27514
179  105.97081249408663  0.406241187605061  790.05035443724535	179  1.40181e-18  0.708514  1.00532e-15  4.91099e-12  0.275253
180  106.38765893847797  0.39812423118577778  666.63717325636878	180  1.04e-18  0.708434  7.74434e-16  4.08056e-12  0.275359
181  106.79101958890314  0.39056443883770414  575.23755326002572	181  7.92677e-19  0.708366  6.11865e-16  3.46688e-12  0.275447
182  107.17202013975447  0.38223958086952603  501.01682737359522	182  5.90006e-19  0.708308  4.74327e-16  2.93797e-12  0.275519
183  107.53202352663898  0.37415019482824796  442.58300876254708	183  4.41912e-19  0.708259  3.70032e-16  2.51807e-12  0.275579
184  107.87096390817786  0.36680425264631272  396.93871365997558	184  3.38828e-19  0.708219  2.94725e-16  2.17687e-12  0.275628
185  108.19735882809623  0.35950977489310687  357.87588536667369	185  2.59001e-19  0.708184  2.34241e-16  1.90084e-12  0.27567
186  108.5118549937642  0.35288572267763896  325.90774250110525	186  3.14877e-19  0.708154  2.94584e-16  2.01712e-12  0.275707
187  108.81956886840732  0.34622465482758691  297.74798051639448	187  2.47621e-19  0.708129  2.40429e-16  2.05156e-12  0.275739
188  109.11915741536134  0.34036465891454187  274.67036263096918	188  1.99859e-19  0.708106  2.00681e-16  1.94891e-12  0.275767
189  109.4150544134085  0.33454629707355166  253.81825099015137	189  1.60651e-19  0.708086  1.66938e-16  1.81572e-12  0.275792
190  109.71515537719935  0.32863437115724792  234.7620179931599	190  1.27914e-19  0.708068  1.37781e-16  1.67656e-12  0.275815
191  110.19086789541299  0.31982846311481983  208.65302084784949	191  9.01996e-20  0.708044  1.02729e-16  1.47691e-12  0.275846
192  110.70498511730794  0.31094230795486405  185.13007555309514	192  6.25528e-20  0.708022  7.56159e-17  1.29666e-12  0.275876
193  111.20485560314305  0.30248778621784367  165.30835008077963	193  4.3505e-20  0.708003  5.58753e-17  1.15387e-12  0.275901
194  111.67520754092315  0.29488062226721984  149.4410737053405	194  3.09756e-20  0.707988  4.21887e-17  1.04437e-12  0.275921
195  112.12950063469981  0.2880807287138743  136.28995731288012	195  2.26468e-20  0.707976  3.26451e-17  9.57891e-13  0.275938
196  112.57713910481304  0.28161362596902584  124.85563596336256	196  1.66577e-20  0.707965  2.54648e-17  8.88021e-13  0.275953
197  113.01837883210328  0.27544830352694877  114.8271726274543	197  1.23304e-20  0.707955  2.00457e-17  8.31396e-13  0.275967
198  113.48472208827812  0.26923763118511734  105.46443393509361	198  9.04706e-21  0.707946  1.57543e-17  7.82446e-13  0.27598
199  113.96639706458271  0.26312685237627587  96.79766998543036	199  6.63724e-21  0.707937  1.24681e-17  7.41461e-13  0.275992
200  114.44219695893682  0.25707694180526108  89.04118542563711	200  4.86316e-21  0.707929  9.94418e-18  7.08775e-13  0.276003
201  114.9159947504251  0.25162344947130849  82.405860081993097	201  3.68026e-21  0.707922  8.19759e-18  6.82403e-13  0.276013
202  115.42750017977706  0.24593868853316972  76.001062627588269	202  2.75918e-21  0.707914  6.78856e-18  6.5949e-13  0.276023
203  115.99998881084662  0.23993698578522465  69.707652846503237	203  2.0511e-21  0.707907  5.66828e-18  6.39282e-13  0.276034
204  116.60529382836283  0.23394760328263076  63.86720348137662	204  1.54348e-21  0.707899  4.84026e-18  6.22716e-13  0.276045
205  117.23848188742876  0.22800468874480778  58.482441187558067	205  1.18048e-21  0.707892  4.23283e-18  6.09426e-13  0.276056
206  117.99465879289666  0.2213875677114521  52.946513570029481	206  8.93526e-22  0.707884  3.74372e-18  5.97634e-13  0.276068
207  118.79887263980189  0.21493962194412347  47.915771136652097	207  6.94429e-22  0.707876  3.40037e-18  5.88546e-13  0.27608
208  119.60637495089776  0.20887000416631754  43.58477120810592	208  5.5259e-22  0.70787  3.15144e-18  5.81953e-13  0.276092
209  120.42094528908754  0.20323808242417241  39.853292067440151	209  4.4939e-22  0.707863  2.96744e-18  5.77123e-13  0.276104
210  121.32591455389331  0.19748575866492879  36.251320331296739	210  3.63276e-22  0.707857  2.8097e-18  5.73275e-13  0.276116
211  122.25107431248898  0.1918413965964875  32.987481031871624	211  2.89347e-22  0.707851  2.66469e-18  5.70509e-13  0.276128
212  123.17565737155115  0.18674607622416961  30.234270295865198	212  2.33951e-22  0.707846  2.55221e-18  5.68569e-13  0.27614
213  124.40091999215616  0.18068367357262161  27.174069645725869	213  1.78576e-22  0.70784  2.43414e-18  5.66861e-13  0.276156
214  125.68050324215649  0.1744732308906663  24.353213218129842	214  1.2824e-22  0.707834  2.31471e-18  5.65767e-13  0.276172
215  126.95944307038202  0.16885540356000589  21.941360219239051	215  9.23815e-23  0.707828  2.22601e-18  5.65136e-13  0.276187
216  128.23792218889236  0.16364245676034084  19.859655671291392	216  6.59185e-23  0.707823  2.15843e-18  5.64802e-13  0.276202
217  129.51604019561196  0.15856333451792815  17.988747994583481	217  4.54703e-23  0.707819  2.10528e-18  5.64665e-13  0.276217
218  130.8250237137344  0.15356985357544597  16.295034370043879	218  3.0382e-23  0.707814  2.0678e-18  5.64659e-13  0.276232
219  132.17886513804424  0.14886175632767198  14.75522791127214	219  2.02181e-23  0.70781  2.04661e-18  5.64741e-13  0.276247
