0.979995	1.998789	661400
0.98106	1.99832484	661050
0.981999	1.99797672	660770
0.983018	1.99751256	660410
0.984045	1.9970484	660020
0.985217	1.99681632	659780
0.986485	1.99635216	659400
0.987699	1.99600404	659050
0.988693	1.99577196	658820
0.989713	1.99542384	658490
0.990654	1.99495968	658120
0.991665	1.99461156	657850
0.992751	1.99391532	657340
0.993804	1.9935672	657070
0.994818	1.9935672	656930
0.995778	1.99252284	656370
0.996729	1.99217472	656090
0.997775	1.995888	658520
0.998926	1.99623612	658130
1.000107	1.99577196	657720
1.001262	1.9953078	657330
1.002358	1.9947276	656940
1.003339	1.9941474	656550
1.004303	1.99368324	656230
1.005233	1.99310304	655780
1.006426	1.9924068	655260
1.007581	1.9918266	654860
1.008786	1.9912464	654390
1.009863	1.99078224	654020
1.010952	1.99031808	653640
1.011838	1.98996996	653370
1.012703	1.9895058	653050
1.013609	1.9889256	652640
1.014768	1.9883454	652120
1.015981	1.98764916	651630
1.016947	1.98695292	651200
1.017959	1.9860246	650750
1.018874	1.98532836	650360
1.01988	1.9848642	650100
1.020955	1.984284	649750
1.021984	1.98381984	649410
1.022953	1.98393588	649510
1.023861	1.98231132	648530
1.02483	1.98277548	648890
1.026001	1.9831236	649210
1.026959	1.98091884	648620
1.027872	1.98149904	649540
1.028873	1.97975844	649620
1.029852	1.97987448	650870
1.030869	2.036502	696630
1.032067	2.05785336	713320
1.033188	2.08489068	732960
1.034225	2.10856284	749530
1.035168	2.12573676	761560
1.036266	2.1537024	782030
1.037403	2.36976888	888120
1.038369	2.4617886	936600
1.039332	2.5505592	983420
1.040389	2.65534332	1042200
1.041395	2.7663936	1110500
1.042392	2.87338248	1182500
1.043556	3.0123984	1288900
1.044664	3.16765992	1422700
1.045713	3.29066232	1569000
1.046568	3.39115296	1672500
1.047607	3.48328872	1806700
1.048576	3.57797736	1928400
1.04969	3.68751912	2077900
1.050778	3.66431112	2128200
1.051757	3.73579176	2238800
1.052756	3.81237816	2360400
1.053668	3.8693538	2458300
1.054563	3.93213144	2566500
1.055602	4.00129128	2691400
1.05662	4.03041732	2752400
1.057657	4.07961828	2849200
1.058546	4.12673052	2944200
1.05954	4.1432082	2978800
1.060463	4.15179516	2982900
1.061535	4.17964476	3033900
1.062537	4.18649112	3038800
1.063514	4.220955	3110300
1.064625	4.21770588	3090200
1.065721	4.2517056	3159900
1.066825	4.00929804	2635100
1.067909	4.00430832	2618500
1.068951	3.99606948	2595700
1.070056	3.98690232	2570700
1.071145	3.97924368	2550000
1.072165	3.9708888	2527500
1.07321	3.9633462	2507800
1.074145	3.95742816	2491500
1.07521	4.06151604	2691700
1.076144	4.00790556	2582100
1.077207	3.9935166	2544300
1.078284	3.95325072	2457800
1.079212	3.93735324	2418800
1.080165	3.92168784	2380200
1.081153	3.90207708	2336100
1.082241	3.89349012	2311600
1.083175	3.88084176	2283400
1.084081	3.87005004	2259700
1.085122	3.86053476	2237300
1.086142	3.85276008	2217700
1.087265	3.8444052	2196400
1.088206	3.83407764	2179000
1.08925	3.82433028	2161600
1.090201	3.81446688	2144400
1.091111	3.80529972	2128900
1.092027	3.7956684	2113600
1.093003	3.78568896	2097800
1.093992	3.77582556	2081600
1.094941	3.7672386	2065700
1.095751	3.75899976	2053000
1.09656	3.75110904	2039400
1.097348	3.74368248	2026400
1.098192	3.73579176	2012300
1.099046	3.72813312	1998100
